Node Number,Height,Location,Area,Mass Flow,Pressure,Velocity,Velocity.Curl,Velocity.Helicity,Wall Shear,X,Y,Z
94,High,LSU,1.31587143e-07,-3.17328249e-06,1.60000000e+04,3.77654433e-02,4.34336472e+01,-2.37665176e-02,null,8.23080912e-02,9.29088295e-02,9.56730684e-04
95,High,LSU,6.65923423e-08,-9.10191739e-06,1.60000000e+04,2.94915251e-02,5.43925323e+01,-1.85919106e-02,null,8.23997036e-02,9.27418545e-02,1.00278331e-03
96,High,LSU,3.04841734e-07,-2.86303862e-06,1.60000000e+04,8.75685737e-02,2.96402397e+01,1.38597858e+00,null,8.10579732e-02,9.56575572e-02,8.31868456e-05
97,High,LSU,3.66776987e-07,-2.72458874e-06,1.60000000e+04,9.13837329e-02,2.89021511e+01,1.51229811e+00,null,8.09824541e-02,9.60861519e-02,-1.06428968e-04
98,High,LSU,1.17397740e-07,-8.48834588e-06,1.60000000e+04,2.98904721e-02,5.97366295e+01,7.44860023e-02,null,8.00633207e-02,9.46556628e-02,1.05023070e-03
99,High,LSU,1.31574225e-07,-1.05763365e-05,1.60000000e+04,2.80632656e-02,5.60719070e+01,4.03472707e-02,null,8.03116262e-02,9.42151919e-02,1.16875651e-03
100,High,LSU,1.32622546e-07,-1.13420620e-05,1.60000000e+04,4.22715768e-02,4.59459877e+01,1.61851302e-01,null,8.05424377e-02,9.43168104e-02,1.01255975e-03
101,High,LSU,1.21896917e-07,-8.99420684e-06,1.60000000e+04,4.36157994e-02,4.75559196e+01,2.13291347e-01,null,8.03075284e-02,9.47373956e-02,8.98411614e-04
102,High,LSU,1.85232182e-07,-5.48767821e-06,1.60000000e+04,4.82881553e-02,3.91036949e+01,1.99650869e-01,null,8.07436332e-02,9.42223296e-02,9.71820264e-04
103,High,LSU,2.78931168e-07,-4.46250988e-06,1.60000000e+04,6.27135783e-02,3.08634796e+01,3.99549603e-01,null,8.11114162e-02,9.44694355e-02,6.78541313e-04
104,High,LSU,2.68959013e-07,-4.00533963e-06,1.60000000e+04,7.23651350e-02,3.09804096e+01,7.14672685e-01,null,8.10626745e-02,9.47822630e-02,5.37289947e-04
105,High,LSU,3.09746213e-07,-3.15036687e-06,1.60000000e+04,8.51076841e-02,2.85580273e+01,1.02133965e+00,null,8.14563110e-02,9.50060114e-02,2.44620227e-04
106,High,LSU,1.27960234e-07,-1.17558257e-05,1.60000000e+04,5.06118685e-02,8.52385712e+01,-3.89881611e-01,null,8.48487765e-02,9.35462713e-02,-5.11819322e-04
107,High,LSU,3.03705974e-07,-1.82711676e-06,1.60000000e+04,9.29733589e-02,2.72212162e+01,1.39437985e+00,null,8.14115927e-02,9.54139605e-02,5.19940841e-05
108,High,LSU,1.16312954e-07,-1.35245841e-06,1.60000000e+04,3.36778685e-02,4.41087990e+01,1.98198855e-03,null,8.20239335e-02,9.29973200e-02,1.03769603e-03
109,High,LSU,1.99223123e-07,-9.76717047e-07,1.60000000e+04,6.02633543e-02,3.65911293e+01,-1.43207848e-01,null,8.26309472e-02,9.33567360e-02,5.78880659e-04
110,High,LSU,1.66861440e-07,-1.28542729e-06,1.60000000e+04,3.91981192e-02,3.84295158e+01,2.18837410e-02,null,8.18583146e-02,9.31784734e-02,1.01734966e-03
111,High,LSU,1.11484887e-07,-2.46368400e-05,1.60000000e+04,4.05544043e-02,8.26532135e+01,-2.47543097e-01,null,8.46078694e-02,9.31417271e-02,-1.93223284e-04
112,High,LSU,1.21387970e-07,-2.32755010e-05,1.60000000e+04,5.58802858e-02,6.45564575e+01,-5.01400232e-01,null,8.44492391e-02,9.32815373e-02,-1.95148314e-04
113,High,LSU,1.05088745e-07,-6.26110932e-06,1.60000000e+04,3.30093205e-02,6.29311943e+01,1.22468024e-01,null,7.99281150e-02,9.50793549e-02,8.89868068e-04
114,High,LSU,1.21891418e-07,-5.14769135e-06,1.60000000e+04,3.98478247e-02,6.66621017e+01,2.31005490e-01,null,7.99130574e-02,9.55287293e-02,6.62388979e-04
115,High,LSU,7.51086731e-08,-8.39892891e-06,1.60000000e+04,2.10784189e-02,5.84727707e+01,2.81348825e-03,null,8.23838711e-02,9.26247463e-02,1.07090303e-03
116,High,LSU,7.11786328e-08,-7.35261028e-06,1.60000000e+04,6.61731362e-02,1.17737099e+02,2.94429779e-01,null,8.22446272e-02,9.81285870e-02,-1.73545792e-03
117,High,LSU,5.78569512e-08,-7.76869183e-06,1.60000000e+04,8.31092671e-02,9.03148575e+01,6.99917078e-01,null,8.22831020e-02,9.79978070e-02,-1.68449956e-03
118,High,LSU,1.11011687e-07,-1.40472093e-05,1.60000000e+04,2.07022894e-02,4.84480896e+01,4.38301265e-03,null,8.14824253e-02,9.29923207e-02,1.28248904e-03
119,High,LSU,1.26267722e-07,-1.36886101e-05,1.60000000e+04,3.11345197e-02,4.21505280e+01,3.50931883e-02,null,8.15550014e-02,9.31238383e-02,1.18147803e-03
120,High,LSU,4.84116711e-08,-2.24918858e-06,1.60000000e+04,8.08470398e-02,8.31850586e+01,4.96163845e-01,null,8.26083049e-02,9.80324149e-02,-1.84798602e-03
121,High,LSU,6.35220090e-08,-2.83967438e-06,1.60000000e+04,8.73271078e-02,7.74433136e+01,7.19604611e-01,null,8.23318288e-02,9.79615599e-02,-1.68740237e-03
122,High,LSU,1.10927807e-07,-2.96900157e-06,1.60000000e+04,9.88258198e-02,4.39836044e+01,9.87960577e-01,null,8.24922696e-02,9.76584107e-02,-1.60115585e-03
123,High,LSU,8.90630503e-08,-2.37851577e-06,1.60000000e+04,9.23568383e-02,6.28366280e+01,6.31101429e-01,null,8.27749819e-02,9.78087112e-02,-1.80593540e-03
124,High,LSU,6.54284591e-08,-1.17035779e-06,1.60000000e+04,6.61121160e-02,1.21921310e+02,1.99946642e-01,null,8.26145411e-02,9.81118605e-02,-1.89218181e-03
125,High,LSU,9.45260581e-08,-2.69336724e-05,1.60000000e+04,5.97627684e-02,9.52896347e+01,5.36210299e-01,null,8.06857124e-02,9.75980610e-02,-7.61724834e-04
126,High,LSU,2.03484106e-07,-4.21848090e-05,1.60000000e+04,6.28730878e-02,7.52470703e+01,6.49552107e-01,null,8.03832114e-02,9.72079784e-02,-4.23118967e-04
127,High,LSU,1.33059771e-07,-1.74585366e-05,1.60000000e+04,8.10391903e-02,5.24672127e+01,1.16542220e+00,null,8.08048099e-02,9.72845629e-02,-6.51592505e-04
128,High,LSU,8.41463930e-08,-2.69846059e-05,1.60000000e+04,7.78264850e-02,6.58727798e+01,1.08536959e+00,null,8.08304325e-02,9.74714682e-02,-7.60470110e-04
129,High,LSU,2.64805635e-07,-1.98016096e-06,1.60000000e+04,1.14793807e-01,2.52732849e+01,8.96236241e-01,null,8.30486864e-02,9.71763581e-02,-1.59876200e-03
130,High,LSU,1.72404697e-07,-3.87197360e-05,1.60000000e+04,7.99752399e-02,4.63679123e+01,1.15567291e+00,null,8.05504546e-02,9.67791378e-02,-2.74402846e-04
131,High,LSU,2.31138458e-07,-1.42688941e-05,1.60000000e+04,8.93350020e-02,3.45015450e+01,1.44428027e+00,null,8.09791908e-02,9.69077870e-02,-5.33207553e-04
132,High,LSU,1.71815770e-07,-3.15300508e-06,1.60000000e+04,1.07501693e-01,3.61617546e+01,1.36874223e+00,null,8.24558809e-02,9.75066647e-02,-1.50579039e-03
133,High,LSU,2.63555535e-07,-3.01973023e-06,1.60000000e+04,1.15591794e-01,2.38055019e+01,1.21191061e+00,null,8.26940686e-02,9.71969441e-02,-1.45088846e-03
134,High,LSU,1.17554023e-07,-1.51994072e-06,1.60000000e+04,2.05808990e-02,5.23647995e+01,7.43354857e-03,null,8.19615200e-02,9.27371159e-02,1.20123127e-03
135,High,LSU,3.29296824e-07,-2.57794454e-06,1.60000000e+04,1.17841281e-01,1.69270802e+01,1.53933990e+00,null,8.24024975e-02,9.67439264e-02,-1.08437066e-03
136,High,LSU,3.79354219e-07,-1.22989491e-06,1.60000000e+04,1.20292597e-01,1.28129444e+01,1.26749969e+00,null,8.25338215e-02,9.64481160e-02,-9.88924992e-04
137,High,LSU,3.12898578e-07,-1.63974710e-06,1.60000000e+04,1.00945145e-01,2.91574612e+01,1.77094984e+00,null,8.13768432e-02,9.67215076e-02,-6.13966899e-04
138,High,LSU,4.06558172e-07,-1.05197819e-06,1.60000000e+04,1.03103682e-01,2.61031647e+01,1.79698920e+00,null,8.14516321e-02,9.63869020e-02,-4.73015738e-04
139,High,LSU,8.37051388e-08,-3.53741852e-05,1.60000000e+04,2.14983933e-02,7.86212082e+01,-2.59184837e-02,null,8.43471661e-02,9.27311480e-02,1.37373179e-04
140,High,LSU,8.34724503e-08,-2.53120761e-05,1.60000000e+04,1.90321542e-02,7.00707321e+01,-1.94351673e-02,null,8.39238465e-02,9.25372690e-02,4.27749648e-04
141,High,LSU,7.42026813e-08,-4.74147091e-05,1.60000000e+04,9.37688816e-03,6.04572601e+01,1.22442842e-04,null,8.39867517e-02,9.24187675e-02,4.61379124e-04
142,High,LSU,7.42991446e-08,-4.01749930e-05,1.60000000e+04,1.07482588e-02,6.91202774e+01,1.89447403e-03,null,8.44280124e-02,9.26222727e-02,1.57960181e-04
143,High,LSU,7.87118566e-08,-3.39299222e-05,1.60000000e+04,1.29159465e-02,8.12472610e+01,5.24932146e-03,null,8.48226026e-02,9.29308981e-02,-1.79377312e-04
144,High,LSU,8.84403732e-08,-2.96955586e-05,1.60000000e+04,2.56067831e-02,9.01802063e+01,-3.60170007e-02,null,8.47239345e-02,9.30279940e-02,-1.85855883e-04
145,High,LSU,3.50811646e-08,-2.31144641e-05,1.60000625e+04,0.00000000e+00,5.34571953e+01,0.00000000e+00,3.88537675e-01,8.40395540e-02,9.23180208e-02,4.90274979e-04
146,High,LSU,3.51109932e-08,-5.43950136e-06,1.60000820e+04,0.00000000e+00,6.14510765e+01,0.00000000e+00,4.35681731e-01,8.44957680e-02,9.25295055e-02,1.76010013e-04
147,High,LSU,3.73123612e-08,-6.25244775e-06,1.60000918e+04,0.00000000e+00,7.27571564e+01,0.00000000e+00,5.01345873e-01,8.49075317e-02,9.28497314e-02,-1.75052046e-04
148,High,LSU,6.34081587e-08,-8.14921623e-06,1.60001836e+04,0.00000000e+00,1.37126434e+02,0.00000000e+00,9.35178876e-01,8.48224610e-02,9.69517902e-02,-2.27502594e-03
149,High,LSU,5.30653068e-08,-7.82954885e-06,1.60001768e+04,0.00000000e+00,1.41375458e+02,0.00000000e+00,9.49707031e-01,8.43054131e-02,9.75312889e-02,-2.34581949e-03
150,High,LSU,1.11468836e-07,-4.20711476e-05,1.60000000e+04,3.10408566e-02,1.49914017e+02,-4.92711365e-02,null,8.42249990e-02,9.74449590e-02,-2.26485753e-03
151,High,LSU,1.32761741e-07,-3.33351163e-05,1.60000000e+04,3.29479761e-02,1.45122101e+02,-5.57874441e-02,null,8.47116485e-02,9.68819037e-02,-2.18904321e-03
152,High,LSU,7.29297014e-08,-8.47620049e-06,1.60001689e+04,0.00000000e+00,1.29629852e+02,0.00000000e+00,8.89441192e-01,8.52599069e-02,9.62206200e-02,-2.08958518e-03
153,High,LSU,1.52025365e-07,-2.39141373e-05,1.60000000e+04,3.28140333e-02,1.37747711e+02,-4.32937145e-02,null,8.51220861e-02,9.61804017e-02,-2.00698385e-03
154,High,LSU,1.23726323e-07,-3.53274227e-05,1.60000000e+04,5.86522371e-02,1.44038940e+02,-1.56401694e-01,null,8.41350704e-02,9.73394662e-02,-2.16965424e-03
155,High,LSU,1.46360421e-07,-2.74369959e-05,1.60000000e+04,6.21309914e-02,1.37867508e+02,-2.33320594e-01,null,8.45846757e-02,9.67963710e-02,-2.08767527e-03
156,High,LSU,1.66479751e-07,-1.89941984e-05,1.60000000e+04,6.19585216e-02,1.30274155e+02,-2.85525560e-01,null,8.49623978e-02,9.61312652e-02,-1.90995133e-03
157,High,LSU,7.63634489e-08,-9.11038842e-06,1.60001621e+04,0.00000000e+00,1.20385490e+02,0.00000000e+00,8.23696256e-01,8.55313987e-02,9.53891948e-02,-1.77766068e-03
158,High,LSU,1.59066957e-07,-2.92649456e-05,1.60000000e+04,3.11968829e-02,1.28529633e+02,-3.47188711e-02,null,8.53751078e-02,9.53887627e-02,-1.70753535e-03
159,High,LSU,6.96552718e-08,-3.96086216e-06,1.60001484e+04,0.00000000e+00,1.10884682e+02,0.00000000e+00,7.58746982e-01,8.55797455e-02,9.45747197e-02,-1.37477426e-03
160,High,LSU,1.45685306e-07,-2.65724084e-05,1.60000000e+04,2.75988150e-02,1.19794846e+02,-2.65971422e-02,null,8.54281113e-02,9.46122184e-02,-1.32650288e-03
161,High,LSU,1.74137341e-07,-2.27972487e-05,1.60000000e+04,5.92394322e-02,1.22750916e+02,-3.14728260e-01,null,8.51935595e-02,9.53855291e-02,-1.62465451e-03
162,High,LSU,1.60225298e-07,-2.39266556e-05,1.60000000e+04,5.29272929e-02,1.18636871e+02,-2.83593893e-01,null,8.52509737e-02,9.46523920e-02,-1.26821490e-03
163,High,LSU,5.61829054e-08,-1.41329565e-05,1.60001221e+04,0.00000000e+00,1.00570427e+02,0.00000000e+00,6.80845261e-01,8.54466558e-02,9.38658342e-02,-9.45779087e-04
164,High,LSU,1.18262768e-07,-3.53385840e-05,1.60000000e+04,2.21497845e-02,1.10065025e+02,-9.10818577e-03,null,8.53181779e-02,9.39246863e-02,-9.18989303e-04
165,High,LSU,4.37254926e-08,-1.47064584e-05,1.60001025e+04,0.00000000e+00,8.68646164e+01,0.00000000e+00,5.87159514e-01,8.52171704e-02,9.32904556e-02,-5.43246861e-04
166,High,LSU,9.22851342e-08,-2.55266550e-05,1.60000000e+04,1.67252850e-02,9.60896454e+01,6.00039959e-04,null,8.51120874e-02,9.33595374e-02,-5.32257196e-04
167,High,LSU,1.31085358e-07,-2.39221026e-05,1.60000000e+04,4.29664291e-02,1.13565231e+02,-1.82411909e-01,null,8.51679593e-02,9.39945057e-02,-8.88197275e-04
168,High,LSU,1.03170557e-07,-1.48196677e-05,1.60000000e+04,3.28752622e-02,1.03080437e+02,-8.60811472e-02,null,8.49909559e-02,9.34456810e-02,-5.22980350e-04
169,High,LSU,4.55001157e-08,-3.08825438e-05,1.60001523e+04,0.00000000e+00,1.42292328e+02,0.00000000e+00,9.41881835e-01,8.37334022e-02,9.79811549e-02,-2.32446240e-03
170,High,LSU,9.56867154e-08,-5.02049334e-05,1.60000000e+04,2.78550871e-02,1.51763321e+02,-4.94745001e-02,null,8.36834759e-02,9.78870168e-02,-2.25306861e-03
171,High,LSU,1.06647263e-07,-2.00217819e-05,1.60000000e+04,5.30163348e-02,1.48533417e+02,-9.85691696e-02,null,8.36294219e-02,9.77735966e-02,-2.16977438e-03
172,High,LSU,2.78132788e-08,-1.53305191e-05,1.60001035e+04,0.00000000e+00,1.36140610e+02,0.00000000e+00,8.43683481e-01,8.26164857e-02,9.84641537e-02,-2.07666727e-03
173,High,LSU,3.05736947e-08,-3.26142690e-05,1.60001260e+04,0.00000000e+00,1.31032257e+02,0.00000000e+00,8.33018363e-01,8.21909830e-02,9.85080451e-02,-1.90923759e-03
174,High,LSU,6.46477218e-08,-5.77166684e-05,1.60000000e+04,2.33096052e-02,1.42042816e+02,-5.51992655e-02,null,8.22075605e-02,9.84013006e-02,-1.86101929e-03
175,High,LSU,5.86239572e-08,-3.12693519e-05,1.60000000e+04,2.26506609e-02,1.47371201e+02,-3.96868587e-02,null,8.26190710e-02,9.83645469e-02,-2.02591089e-03
176,High,LSU,3.63517749e-08,-4.21355035e-05,1.60001270e+04,0.00000000e+00,1.40373505e+02,0.00000000e+00,8.94446790e-01,8.31119120e-02,9.83024612e-02,-2.21397169e-03
177,High,LSU,7.63979813e-08,-6.42120649e-05,1.60000000e+04,2.46308651e-02,1.50926163e+02,-3.64675820e-02,null,8.30905363e-02,9.82038900e-02,-2.15303409e-03
178,High,LSU,7.24195104e-08,-2.54580282e-05,1.60000000e+04,4.57162075e-02,1.40778381e+02,-8.62216949e-03,null,8.22247863e-02,9.82758030e-02,-1.80331024e-03
179,High,LSU,6.57582007e-08,-1.60579239e-05,1.60000000e+04,4.47622016e-02,1.48913910e+02,-1.86914206e-02,null,8.26171041e-02,9.82483551e-02,-1.96446874e-03
180,High,LSU,8.54788738e-08,-2.23766856e-05,1.60000000e+04,4.76755984e-02,1.51665237e+02,-4.57932353e-02,null,8.30671117e-02,9.80874449e-02,-2.08186568e-03
181,High,LSU,2.93603666e-08,-1.32685154e-05,1.60000234e+04,0.00000000e+00,4.04167671e+01,0.00000000e+00,2.98495352e-01,8.23661759e-02,9.22878236e-02,1.25442469e-03
182,High,LSU,3.48811255e-08,-1.21432522e-05,1.60000332e+04,0.00000000e+00,4.37949257e+01,0.00000000e+00,3.24259013e-01,8.28996450e-02,9.22098756e-02,1.05645694e-03
183,High,LSU,7.39620489e-08,-1.81387331e-05,1.60000000e+04,7.28313718e-03,4.99378929e+01,2.52954662e-04,null,8.28889832e-02,9.23128650e-02,1.00754888e-03
184,High,LSU,6.23045153e-08,-2.86007526e-05,1.60000000e+04,6.32955553e-03,4.62441940e+01,2.22678483e-03,null,8.23692903e-02,9.23829824e-02,1.20343303e-03
185,High,LSU,8.30361486e-08,-8.18099215e-06,1.60000000e+04,1.49363801e-02,5.69831772e+01,-4.29278612e-03,null,8.28738064e-02,9.24340710e-02,9.51159280e-04
186,High,LSU,7.00935843e-08,-1.68509250e-05,1.60000000e+04,1.31437611e-02,5.28128815e+01,2.39679217e-03,null,8.23759362e-02,9.24943462e-02,1.14241731e-03
187,High,LSU,3.69749316e-08,-2.25355452e-05,1.60000449e+04,0.00000000e+00,4.79885788e+01,0.00000000e+00,3.55108857e-01,8.35036859e-02,9.22101960e-02,7.86136428e-04
188,High,LSU,7.80980400e-08,-4.02453697e-05,1.60000000e+04,8.30200780e-03,5.46144371e+01,8.84309411e-04,null,8.34715962e-02,9.23154280e-02,7.45641941e-04
189,High,LSU,8.75955379e-08,-1.90133887e-05,1.60000000e+04,1.69385970e-02,6.35867615e+01,-9.86823440e-03,null,8.34309310e-02,9.24387872e-02,6.99532859e-04
190,High,LSU,3.02406029e-08,-2.21186224e-06,1.60000273e+04,0.00000000e+00,3.77293091e+01,0.00000000e+00,2.79249638e-01,8.18872601e-02,9.24241915e-02,1.39753800e-03
191,High,LSU,6.39562927e-08,-1.65873680e-05,1.60000000e+04,5.80838602e-03,4.35569572e+01,9.55943018e-04,null,8.19070861e-02,9.25126150e-02,1.34258508e-03
192,High,LSU,7.19077491e-08,-1.50630849e-05,1.60000000e+04,1.21241687e-02,5.14370995e+01,1.58739835e-03,null,8.19320008e-02,9.26160514e-02,1.27752894e-03
193,High,LSU,3.87283130e-08,-3.53092182e-05,1.60001563e+04,0.00000000e+00,1.24688225e+02,0.00000000e+00,8.31658661e-01,8.16694498e-02,9.84792411e-02,-1.66097446e-03
194,High,LSU,8.17262560e-08,-7.97722096e-05,1.60000000e+04,2.44403630e-02,1.34089401e+02,-4.05465364e-02,null,8.17070007e-02,9.83626470e-02,-1.61699939e-03
195,High,LSU,9.13660401e-08,-4.50018088e-05,1.60000000e+04,4.71326075e-02,1.33304520e+02,3.77180576e-02,null,8.17497075e-02,9.82256830e-02,-1.56471541e-03
196,High,LSU,3.06162065e-08,-8.91931541e-06,1.60001250e+04,0.00000000e+00,1.13527580e+02,0.00000000e+00,7.35875487e-01,8.07091370e-02,9.81711745e-02,-1.07091269e-03
197,High,LSU,3.68721196e-08,-1.86519701e-05,1.60001348e+04,0.00000000e+00,1.07465355e+02,0.00000000e+00,7.17299223e-01,8.03842321e-02,9.79297459e-02,-7.99766625e-04
198,High,LSU,7.83131213e-08,-5.23259441e-05,1.60000000e+04,2.08442472e-02,1.16622787e+02,-4.47388887e-02,null,8.04699436e-02,9.78377387e-02,-7.90145423e-04
199,High,LSU,6.45915108e-08,-4.51937085e-05,1.60000000e+04,2.09451262e-02,1.23114540e+02,-2.81295180e-02,null,8.07854459e-02,9.80781466e-02,-1.05655461e-03
200,High,LSU,3.67875472e-08,-1.27711182e-05,1.60001475e+04,0.00000000e+00,1.19164963e+02,0.00000000e+00,7.84670115e-01,8.11240897e-02,9.83449221e-02,-1.34705449e-03
201,High,LSU,7.72205340e-08,-4.13329035e-05,1.60000000e+04,2.30394192e-02,1.28450119e+02,-1.34716034e-02,null,8.11816603e-02,9.82348472e-02,-1.31543237e-03
202,High,LSU,8.80354705e-08,-3.45096305e-05,1.60000000e+04,4.04874720e-02,1.20559143e+02,4.35919762e-02,null,8.05689618e-02,9.77274850e-02,-7.76969304e-04
203,High,LSU,7.24371034e-08,-3.74281117e-05,1.60000000e+04,4.09743302e-02,1.25650345e+02,5.08097410e-02,null,8.08656439e-02,9.79631841e-02,-1.03250390e-03
204,High,LSU,8.62945697e-08,-2.92237637e-05,1.60000000e+04,4.46658470e-02,1.29677734e+02,8.43105316e-02,null,8.12481791e-02,9.81051624e-02,-1.27759390e-03
205,High,LSU,5.02615194e-08,-2.04239459e-05,1.60001406e+04,0.00000000e+00,9.82250061e+01,0.00000000e+00,6.90514922e-01,8.00017789e-02,9.75159034e-02,-4.13018279e-04
206,High,LSU,1.06045263e-07,-2.78703628e-05,1.60000000e+04,2.10011397e-02,1.05929626e+02,-3.40718627e-02,null,8.01095888e-02,9.74300578e-02,-4.16493596e-04
207,High,LSU,1.18594180e-07,-7.72184467e-06,1.60000000e+04,4.02136520e-02,1.08878242e+02,7.94074535e-02,null,8.02353173e-02,9.73275378e-02,-4.19287797e-04
208,High,LSU,3.43136008e-08,-4.07123071e-06,1.60000146e+04,0.00000000e+00,5.71987953e+01,0.00000000e+00,3.78962129e-01,7.95331895e-02,9.50572491e-02,1.07801927e-03
209,High,LSU,3.45041400e-08,-3.01370642e-06,1.60000156e+04,0.00000000e+00,5.15630722e+01,0.00000000e+00,3.46426964e-01,7.96919912e-02,9.45704877e-02,1.26070133e-03
210,High,LSU,7.29582297e-08,-4.64113282e-06,1.60000000e+04,8.65572318e-03,5.85498352e+01,-7.71827251e-03,null,7.97964260e-02,9.45935845e-02,1.20195374e-03
211,High,LSU,7.24947995e-08,-5.73493207e-06,1.60000000e+04,9.93407797e-03,6.44764252e+01,-7.76745379e-04,null,7.96443969e-02,9.50615704e-02,1.02602784e-03
212,High,LSU,4.42686705e-08,-4.36944356e-06,1.60000420e+04,0.00000000e+00,6.51222229e+01,0.00000000e+00,4.38980728e-01,7.94627145e-02,9.55740362e-02,8.40185210e-04
213,High,LSU,9.33811179e-08,-5.84627696e-06,1.60000000e+04,1.26875509e-02,7.22713394e+01,3.47344577e-03,null,7.95897245e-02,9.55592096e-02,7.91107537e-04
214,High,LSU,8.20817405e-08,-3.17081071e-06,1.60000000e+04,1.81585830e-02,6.62655945e+01,-3.69909406e-03,null,7.99190998e-02,9.46220830e-02,1.13223365e-03
215,High,LSU,8.14192731e-08,-3.05154958e-06,1.60000000e+04,2.06745565e-02,7.11882553e+01,2.01016814e-02,null,7.97748640e-02,9.50695425e-02,9.63524100e-04
216,High,LSU,1.04284794e-07,-1.82101019e-06,1.60000000e+04,2.56773029e-02,7.74188461e+01,5.41827381e-02,null,7.97387436e-02,9.55447927e-02,7.31977052e-04
217,High,LSU,5.77667940e-08,-2.51352003e-06,1.60000791e+04,0.00000000e+00,7.55437241e+01,0.00000000e+00,5.28683245e-01,7.94968903e-02,9.62210894e-02,4.87651821e-04
218,High,LSU,1.21677814e-07,-6.28784437e-06,1.60000000e+04,1.63982492e-02,8.26779251e+01,-1.58464909e-03,null,7.96332285e-02,9.61801410e-02,4.48021485e-04
219,High,LSU,1.35374364e-07,-4.47603497e-06,1.60000000e+04,3.21641751e-02,8.64906540e+01,8.29370618e-02,null,7.97931328e-02,9.61331129e-02,4.01012570e-04
220,High,LSU,5.94934200e-08,-4.19807884e-06,1.60001123e+04,0.00000000e+00,8.78281403e+01,0.00000000e+00,6.28950298e-01,7.96844363e-02,9.69325304e-02,3.29668546e-05
221,High,LSU,1.25228183e-07,-8.70098393e-06,1.60000000e+04,1.95179302e-02,9.50106201e+01,-1.44611001e-02,null,7.98120722e-02,9.68654156e-02,1.08651411e-05
222,High,LSU,1.39332514e-07,-5.20865979e-06,1.60000000e+04,3.74224409e-02,9.71187592e+01,9.69715118e-02,null,7.99612328e-02,9.67852622e-02,-1.40717211e-05
223,High,LSU,4.10560794e-08,-5.16886303e-06,1.60000146e+04,0.00000000e+00,4.06410828e+01,0.00000000e+00,2.97520012e-01,8.03130344e-02,9.35491920e-02,1.51524693e-03
224,High,LSU,4.13176338e-08,-4.94896858e-06,1.60000166e+04,0.00000000e+00,3.69853172e+01,0.00000000e+00,2.75638252e-01,8.07649344e-02,9.30863917e-02,1.55434909e-03
225,High,LSU,8.70603145e-08,-7.88399120e-06,1.60000000e+04,6.57730456e-03,4.26945076e+01,-1.20490231e-03,null,8.08328539e-02,9.31652188e-02,1.48289127e-03
226,High,LSU,8.65738059e-08,-8.13813313e-06,1.60000000e+04,7.36865355e-03,4.64440117e+01,-1.41201308e-03,null,8.04020762e-02,9.36120525e-02,1.44265895e-03
227,High,LSU,9.73139933e-08,-3.73018497e-06,1.60000000e+04,1.38511630e-02,5.06568298e+01,-1.62586570e-04,null,8.09127986e-02,9.32573453e-02,1.39911880e-03
228,High,LSU,9.67764322e-08,-4.54985184e-06,1.60000000e+04,1.54628986e-02,5.45078850e+01,1.37525809e-03,null,8.05054680e-02,9.36873183e-02,1.35719357e-03
229,High,LSU,3.88084018e-08,-2.00716522e-06,1.60000215e+04,0.00000000e+00,4.57112427e+01,0.00000000e+00,3.21684718e-01,7.99545348e-02,9.40594748e-02,1.40962028e-03
230,High,LSU,8.20435915e-08,-2.39681276e-06,1.60000000e+04,8.08729790e-03,5.19398422e+01,-4.60041314e-03,null,8.00551176e-02,9.41029191e-02,1.34199357e-03
231,High,LSU,9.20483529e-08,-1.67316762e-06,1.60000000e+04,1.69022158e-02,5.98436165e+01,-2.89653987e-03,null,8.01731870e-02,9.41546336e-02,1.26223406e-03
232,High,LSU,7.85232572e-08,-6.03940236e-07,1.60000000e+04,5.95583767e-03,4.22326546e+01,-1.38428435e-03,null,8.13743398e-02,9.27769393e-02,1.44308712e-03
233,High,LSU,8.79934419e-08,-9.45590045e-07,1.60000000e+04,1.24716740e-02,5.02503891e+01,-1.92760676e-03,null,8.14239755e-02,9.28763375e-02,1.36907818e-03
234,High,LSU,3.71923861e-08,-3.81428492e-07,1.60000332e+04,0.00000000e+00,3.65539360e+01,0.00000000e+00,2.61149526e-01,8.13328624e-02,9.26917791e-02,1.50602462e-03
